model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-DayNightRain,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-DayNightRain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-DayNightRain,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-Rain,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-Rain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,max,DAVE2-Track1-Rain,2,2,0,0,3,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-Rain,2,2,0,0,1,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-Rain,2,2,0,0,2,94,6,4,100,31
dave2-p10-track1-mcd_15_S128,mean,DAVE2-Track1-Rain,2,2,0,0,3,94,6,4,100,31
