model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Rain,2,2,0,0,1,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Rain,2,2,0,0,2,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Rain,2,2,0,0,3,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Rain,2,1,1,0,1,99,1,9,50,34
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Rain,2,1,1,0,2,99,1,9,50,34
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Rain,2,1,1,0,3,99,1,9,50,34
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Fog,4,4,0,0,1,99,1,36,100,85
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Fog,4,4,0,0,2,99,1,36,100,85
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Fog,4,4,0,0,3,99,1,36,100,85
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Fog,4,4,0,0,1,99,1,29,100,80
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Fog,4,3,1,0,2,99,1,23,75,61
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Fog,4,4,0,0,3,99,1,29,100,80
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Snow,3,3,0,0,1,99,1,30,100,81
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Snow,3,3,0,0,2,99,1,30,100,81
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-Snow,3,3,0,0,3,99,1,30,100,81
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Snow,3,3,0,0,1,99,1,23,100,75
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Snow,3,2,1,0,2,99,1,17,67,51
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-Snow,3,2,1,0,3,99,1,17,67,51
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-DayNight,2,2,0,0,1,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-DayNight,2,2,0,0,2,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-DayNight,2,2,0,0,3,99,1,22,100,74
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-DayNight,2,2,0,0,1,99,1,17,100,67
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-DayNight,2,2,0,0,2,99,1,17,100,67
dave2-p10-track1-mcd_35_S2,mean,DAVE2-Track1-DayNight,2,2,0,0,3,99,1,17,100,67
dave2-p10-track1-mcd_35_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,1,99,1,22,100,74
