model,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,2,0,0,1,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,1,1,0,2,98,2,7,50,30
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Rain,2,2,0,0,3,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Rain,2,1,1,0,3,98,2,8,50,32
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,1,98,2,22,100,74
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,2,98,2,22,100,74
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Fog,4,4,0,0,3,98,2,22,100,74
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,0,4,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,3,1,0,2,98,2,20,75,59
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Fog,4,4,0,0,3,98,2,25,100,77
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,1,98,2,18,100,68
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,2,98,2,18,100,68
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-Snow,3,3,0,0,3,98,2,18,100,68
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,0,3,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,1,2,0,2,98,2,8,33,25
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-Snow,3,3,0,0,3,98,2,20,100,71
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,1,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,2,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNight,2,2,0,0,3,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,0,2,0,1,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,0,2,0,2,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,mean,DAVE2-Track1-DayNight,2,0,2,0,3,0,0,0,0,0
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,1,1,0,1,98,2,7,50,30
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,2,98,2,12,100,59
dave2-p10-track1-mcd_30_S2,max,DAVE2-Track1-DayNightRain,2,2,0,0,3,98,2,12,100,59
